date,m60,m120,vol60,size
2022-02-25,0.1794960859962826,,-0.26262989711327994,-0.23738374515440988
2022-02-28,0.21440007646904194,,-0.3299011023148954,-0.34142751144373
2022-03-01,0.2687122135397997,,-0.2966677932195173,-0.3335565389195686
2022-03-02,0.14262776007629363,,-0.22631699598145205,-0.18071363111808722
2022-03-03,0.039426618736963556,,-0.2291538222572705,-0.08587787985989481
2022-03-04,0.10279146141215106,,-0.2596349286004458,-0.1288685168546377
2022-03-07,0.10418360763188347,,-0.3397239604136155,-0.18584364443910137
2022-03-08,0.14527242868962123,,-0.2772610901039354,-0.19480747362758688
2022-03-09,0.2400581710926538,,-0.4046850943402667,-0.3438375959749004
2022-03-10,0.21328038761618104,,-0.44013710491913444,-0.3464907422027142
2022-03-11,0.2975116837185802,,-0.4562136217308631,-0.35757063066901573
2022-03-14,0.3155708827538349,,-0.35888286922769674,-0.28728151253203976
2022-03-15,0.2965250965250965,,-0.3030618340963168,-0.3540663045195727
2022-03-16,0.3058461265357817,,-0.2738998187274049,-0.31543619922484867
2022-03-17,0.393497053464418,,-0.342285731744853,-0.44341821805428494
2022-03-18,0.3247478568171589,,-0.36085126429954006,-0.35370528479779917
2022-03-21,0.17388787043959456,,-0.2554625864970692,-0.2439239542687818
2022-03-22,0.20256717498096805,,-0.1812227536365467,-0.1852549468088051
2022-03-23,0.23604969122210498,,-0.23759614104441687,-0.21744874522414612
2022-03-24,0.2335521576900887,,-0.26559951387537595,-0.25732230107160003
2022-03-25,0.16516425481942723,,-0.18674354536423496,-0.18713905465742597
2022-03-28,0.054798705963959096,,-0.08014243751346577,-0.05367218764325811
2022-03-29,-0.05493175051492943,,-0.08504792715093665,-0.033493503277034306
2022-03-30,0.08855799332910037,,-0.11072070548165511,-0.11350926932692108
2022-03-31,0.07190343052412017,,-0.048180958525786105,-0.09296736474357707
2022-04-01,0.019475026371578094,,0.03519897313000761,0.00430138581433739
2022-04-06,-0.16660977001923805,,0.1768913286154665,0.13344689915818003
2022-04-07,-0.20577068163275058,0.03602511188718085,0.2011313321658149,0.14751429442435524
2022-04-11,-0.3951845619772344,-0.18519219612018067,0.32379961403594026,0.20905354655048203
2022-04-12,-0.2646781753732471,-0.07323584780541599,0.2424212424207339,0.1674042467338646
2022-04-13,-0.2751278082961796,-0.07994430048651846,0.275598912295972,0.14500647171253297
2022-04-14,-0.2492105595553871,-0.05441386820697165,0.21074321763976933,0.06995351771490128
2022-04-15,-0.3754192995572305,-0.20340492064629992,0.32478860065066956,0.18555142295843244
2022-04-18,-0.2550872430434201,-0.13647694352821815,0.20461900639341016,0.06604004016684299
2022-04-19,-0.3398151667836226,-0.21112081957075565,0.2015970084213283,0.1119764147344821
2022-04-20,-0.3702940782880525,-0.21655569544549658,0.3027930336655893,0.162246418494625
2022-04-29,-0.3984720500864212,-0.3837697595152529,0.3011055598896266,0.14267447995398816
2022-05-05,-0.48049672113323744,-0.43663147667720065,0.2933400243745071,0.20802410690276482
2022-05-06,-0.4676675918055227,-0.4328536949226604,0.27746245677280157,0.18495555659872828
2022-05-09,-0.4099880858501548,-0.37078404664611553,0.25035008483284343,0.18810693117726085
2022-05-10,-0.3823247924112712,-0.36177298935919616,0.2387902870661491,0.16071584630808228
2022-05-11,-0.3655773241980138,-0.32440079336631056,0.20155327741534634,0.17792719596028847
2022-05-12,-0.32283562276791483,-0.2940842822124657,0.26936497741176196,0.20097119246328848
2022-05-13,-0.34019210805079325,-0.32447629365414854,0.29042605724016435,0.21767522870772416
2022-05-16,-0.352891375195253,-0.33981966272361663,0.24907712262649717,0.2737849464607983
2022-05-17,-0.33156930967532944,-0.2886706334982197,0.23928733583905992,0.2636304546571144
2022-05-19,-0.2524707783235528,-0.2528420719157448,0.22430422121132432,0.2765055004069862
2022-05-20,-0.1636915430018878,-0.19707915569984533,0.19593894766308553,0.22820752705763528
2022-05-23,-0.12220130512877106,-0.12047765840869287,0.20233845061431263,0.2356758207162368
2022-05-24,-0.19751342433037378,-0.24075500915068473,0.20334999323215025,0.2735763937015438
2022-05-25,-0.1957668923186164,-0.2875024323300185,0.18090527056044295,0.29149102647670594
2022-05-26,-0.21698367471020166,-0.3320381956102373,0.18776805774916,0.32932239937812063
2022-06-13,-0.19732426628978353,-0.17546914098638236,-0.05021489849076055,0.13292244836378414
2022-06-14,-0.2142243025143159,-0.16859483649445312,-0.04104886184858197,0.15227199679666703
2022-06-15,-0.13003970245349553,-0.16739073290797424,0.0685988754954272,0.2237391255517232
2022-06-16,-0.01673716156474777,-0.09598578221058002,0.07942129321439666,0.2581577459222714
2022-06-17,-0.03601385250587268,-0.025129638922742364,0.04626445316100488,0.1695590376702158
2022-06-20,0.08773084526654763,0.10562629606940678,0.048489232627912694,0.08829384078789831
2022-06-21,0.056733923055718234,0.07410264883481944,0.10935490125930761,0.1291561571285735
2022-06-22,-0.08242990022493514,-0.09681767541241798,0.08094112923970248,0.18656628270516662
2022-06-23,-0.08802032028585899,-0.026024399432012818,-0.008322837329666584,0.11694983009517668
2022-06-24,0.004179169696411075,0.13196371817061472,-0.10160072918693606,-0.0037254767751702792
2022-06-27,-0.01943747792766841,0.16585526385412983,-0.12847791247673046,-0.065616297478491
2022-06-28,0.028992700959176422,0.19314621963661427,-0.17342092227841963,-0.08806752087924273
2022-06-29,-0.04049991636198532,0.08199597854770267,-0.05908735563907977,-0.05401449089336278
2022-06-30,-0.09988290677945848,0.047658647658647656,-0.11931355379631241,-0.20329284964117544
2022-07-01,-0.012560383669828652,0.19066705424643351,-0.07541009517837115,-0.24192111011388476
2022-07-04,-0.02596499936247377,0.20234326446737635,-0.1254607985997988,-0.2701785128150073
2022-07-05,-0.04156674196366423,0.16196350685038366,-0.11079580901785392,-0.27281060053929373
2022-07-06,-0.002752202752202752,0.2106756244687279,-0.11212205005308452,-0.3067598155661751
2022-07-07,-0.01647498199222337,0.21467044915320774,-0.2514131410683135,-0.3098740410210662
2022-07-08,-0.023321009527906077,0.21974266801853007,-0.24431244431244428,-0.3117869748917253
2022-07-11,-0.02469984615723405,0.151213118402946,-0.21891417697022073,-0.2877582263663278
2022-07-12,0.011583354939824314,0.1638690883915731,-0.17259202274135327,-0.2889215513744758
2022-07-14,-0.0038125409657202704,0.15581439807825115,-0.21886265567092794,-0.37322741854397773
2022-07-15,-0.06926696729701963,0.13288546591246977,-0.211097947130186,-0.4194982568287207
2022-07-18,0.01503572794699897,0.20475238108080773,-0.22875103331371305,-0.37923166259647667
2022-07-19,0.02503456065290885,0.24631201092178198,-0.2509889400911387,-0.3598728147773713
2022-07-20,0.057090977180644806,0.2643231404748528,-0.252958268549425,-0.3147436560501634
2022-07-21,0.06007740790210012,0.31363798984606983,-0.25997307195474717,-0.30441747504042815
2022-07-22,-0.016269471441885234,0.29266750646060985,-0.3177254556564901,-0.31712153844962515
2022-07-25,0.014925128563668094,0.3033597242743653,-0.3064519432709277,-0.2676150433928268
2022-07-26,0.050045241346067755,0.33466647799748517,-0.30407168700806564,-0.26368712375657594
2022-07-27,0.10184660945711496,0.33271435460000254,-0.29276368400176234,-0.2440558020131193
2022-07-28,0.04108302085695502,0.371199417742555,-0.33212439336802213,-0.31937481000060036
2022-07-29,-0.022576119127843262,0.3214874594184939,-0.32944570185949495,-0.3140045782448948
2022-08-25,-0.07058810677469844,0.2817222882412764,-0.345841884183866,-0.26339212637626297
2022-08-26,0.06443750153622449,0.3349530670935151,-0.2589817047692739,-0.12389813147267664
2022-08-29,-0.05132302560057726,0.22745511711028948,-0.28074106694796347,-0.05888428500106692
2022-08-30,-0.008724298379470792,0.28968901844628614,-0.3099904755077168,-0.06775301767175783
2022-08-31,0.13516517654448687,0.4078373940442905,-0.12411676549607582,0.01423451948639906
2022-09-01,0.08242238987003332,0.4188773420995152,-0.22963998607853878,-0.07852019836252554
2022-09-02,0.009347657623519691,0.45715693174062155,-0.2793769138596724,-0.16595443394753984
2022-09-05,0.06502668991917761,0.3919950554562862,-0.25510145036877063,-0.09378978146553038
2022-09-06,-0.020672586189827567,0.28569380293518215,-0.30877857774409495,-0.10895353150124035
2022-09-07,-0.11943241507280868,0.12511534368920968,-0.29720659177023867,-0.005917657693831039
2022-09-08,-0.17858456561683145,0.015495248840609951,-0.25200108558951256,-0.017161037128224615
2022-09-09,-0.09907247148626458,0.09199362302810578,-0.21723830689347928,-0.023388269303576396
2022-09-13,-0.11879774942012564,0.1047892330205002,-0.17918508908047762,-0.09113073970931485
2022-09-14,-0.11083777980329702,0.07721155590801226,-0.2104387069904311,-0.10416734587081798
2022-09-15,0.005268170785412164,0.11353263077401009,-0.05619723550758033,-0.06768370596670928
2022-09-16,0.05115132033746371,0.07586653280028463,-0.016892836452805742,-0.12794756128288168
2022-09-19,0.02040187560840295,0.021196948952980205,-0.05875759292483809,-0.14930944764527468
2022-09-20,-0.029929783314350214,-0.09607242710690984,-0.04114307562583424,-0.08960061284519008
2022-09-21,-0.08924931770974551,-0.0809216844087469,-0.10440963660465656,-0.06372509610281006
2022-09-22,-0.108129273646515,-0.18489258489258484,-0.09324512083132773,-0.019459342836680014
2022-09-23,-0.17521151897662504,-0.25695215749490397,0.01179740203168824,0.06637472966956168
2022-09-26,-0.202305712699277,-0.2924490734015919,0.018675859794670617,-0.0009154107861101329
2022-09-27,-0.17471202056198626,-0.24985888216238467,0.035385031080062766,-0.001119385406546756
2022-09-28,-0.1414380517869627,-0.2588907651497099,0.19754892782021322,0.058628601431010376
2022-09-29,-0.1989065949268614,-0.289199138562444,0.1588661687416033,-0.0276185144156596
2022-09-30,-0.21333838575217887,-0.29157645709369845,0.20636399946744768,0.032253599043217694
2022-10-10,-0.3866793659897108,-0.3788979582083029,0.26185116529944114,0.09763234071937932
2022-10-11,-0.3500763581066381,-0.3962148500515285,0.17560026074582508,0.05615466848651748
2022-10-12,-0.33479990031714163,-0.40007100696755865,0.14262773573118398,0.038440431975692656
2022-10-14,-0.32759889386146845,-0.44808032801128717,-0.033262673423026794,-0.09307007250057762
2022-10-17,-0.39589429450384367,-0.5157290674532052,-0.011746191056535881,-0.04204023570224965
2022-10-18,-0.35462542433527944,-0.49840507317830823,-0.021222904678547993,-0.06477588639820575
2022-10-19,-0.3881637509710176,-0.539309525516422,-0.05718109166385028,-0.03829021162664699
2022-10-20,-0.3073400563515532,-0.5201421709940319,-0.07798239129317991,-0.024637082754239124
2022-10-21,-0.37155010258458526,-0.5658524761973037,-0.028213662696421313,0.018042277530735805
2022-10-24,-0.40573627154298586,-0.5692155043057453,-0.14102395819873934,-0.05040103643043871
2022-10-25,-0.39251490975628905,-0.5555282262132246,-0.1885972368730989,-0.1371787273904422
2022-10-26,-0.3270233276704177,-0.4595229560746801,-0.25968681830750795,-0.2094813873618842
2022-10-28,-0.39053832157280427,-0.4958853510577648,-0.1801139525277456,-0.2109972588873117
2022-10-31,-0.38839855391579525,-0.4136081462757497,-0.1969910797497004,-0.23234220477555007
2022-11-01,-0.33460599667496216,-0.3723755585824551,-0.2808735222528326,-0.2904591767416337
2022-11-02,-0.2771838909769944,-0.32975021250883313,-0.31553721208893615,-0.3534274222458869
2022-11-03,-0.3942204424963045,-0.3564154379415265,-0.27345397690225276,-0.27124299979333005
2022-11-04,-0.29902263005711277,-0.34169508652267266,-0.4052094534853155,-0.33558848962239457
2022-11-07,-0.194254580461477,-0.19424232394920618,-0.35944341461582835,-0.17331421832598568
2022-11-08,-0.251626844730293,-0.19615333408436852,-0.33931293931293927,-0.15066110034478064
2022-11-09,-0.24117311703518599,-0.14478047581495854,-0.3318380904587801,-0.1602321383613493
2022-11-10,-0.24238638031741477,-0.13768592389282044,-0.26897917242744823,-0.09052181028625678
2022-11-11,-0.08695862938777602,-0.07801210464382315,-0.297620293248589,-0.12053376811493115
2022-11-14,-0.02692529589081313,-0.03701033356205769,-0.2283413386861662,-0.11091400212513053
2022-11-15,-0.015201646270360027,0.041718648839591234,-0.31680782715265465,-0.18953383536686266
2022-11-16,-0.08772844063381369,-0.004880022954371771,-0.23592615205837805,-0.09712259380482023
2022-11-17,-0.16269621879042687,0.004977318720454731,-0.1696398578767659,-0.07187699921011234
2022-11-18,-0.1650946133704754,-0.04840422081801391,-0.16958580406856263,-0.08487224698189563
2022-11-21,-0.21468683537649053,-0.07388957733785319,-0.12258465361913637,-0.04046924054717236
2022-11-22,-0.2326700326700326,-0.06256806256806256,-0.03660272625789866,0.03976938427198798
2022-11-23,-0.3685826150987707,-0.24311360196963888,0.12117445564436308,0.1742264750614118
2022-11-24,-0.3449489883110553,-0.2877763170516805,0.11352548117897013,0.17450756386747415
2022-11-25,-0.41777551101578436,-0.2684808956168377,0.16869284128212866,0.2408327078966193
2022-11-28,-0.4075285150204571,-0.31985810893734257,0.13548404826494814,0.20218954380019932
2022-11-29,-0.18460992254095698,-0.199738503186779,0.10186905359319151,0.1441603366280673
2022-11-30,-0.14840424614911102,-0.22642278504347466,0.06071915037432278,0.10604455861710846
2022-12-01,-0.06316450672732679,-0.14887576776339562,0.0108299354655491,0.006812579306841961
2022-12-02,-0.05071744396591753,-0.11934086416845036,0.05587292483844206,0.021289136010044323
2022-12-26,-0.1896124999573275,-0.1198727336658371,0.07909083771152735,-0.050789142410928995
2022-12-27,-0.18851803679389886,-0.10798181606836901,0.027001764932799408,-0.07986727136497158
2022-12-28,-0.24691635764672976,-0.08051854238984182,0.05826671873849201,-0.029422221994656206
2022-12-29,-0.2398908950633088,-0.10669889290578945,0.02357363047018219,-0.0869166990266721
2022-12-30,-0.21502494804203162,-0.12773615977674002,0.04647136095871479,-0.07024137289475486
2023-01-03,-0.12480603231602931,-0.12681980957843023,-0.04532156256294186,-0.1214957147443984
2023-01-04,-0.220521846947108,-0.08983169636045311,-0.0457298682376535,-0.12930586862947266
2023-01-05,-0.22524403955293923,-0.0792489100172596,-0.12127719025381588,-0.21276068421447575
2023-01-06,-0.12424034493000008,-0.05799425799425798,-0.21031990687163096,-0.33501485857519137
2023-01-09,-0.15436203119596603,-0.11470597221613121,-0.2313909226111007,-0.32454939531356747
2023-01-10,-0.15890440326912272,-0.11937263285175641,-0.2590884240017967,-0.3541352241249886
2023-01-11,-0.11931835347786729,-0.1097132752305166,-0.2416394416394416,-0.3150494156173043
2023-02-02,0.03981101902014181,0.046807937556189644,-0.26014089764770987,-0.35317963040161016
2023-02-03,0.06835958002785417,0.0630637458223665,-0.2744432951329503,-0.37306450341006975
2023-02-06,0.07846511559631025,0.041003458347152695,-0.2758791850378775,-0.4335836219422774
2023-02-07,0.12528155286775974,0.08610004472073436,-0.30956921301748885,-0.3945556726679853
2023-02-17,0.08073628763283934,0.053932522898040125,-0.3368474954681851,-0.4459950677435282
2023-02-20,0.08308839343322101,0.0032048721703894115,-0.29082610461920805,-0.3954203880637943
2023-02-21,0.13700930942310252,0.04696291592843316,-0.21797841797841794,-0.30059386444767644
2023-02-22,0.1457083457083457,0.04371025060680232,-0.21877656360414977,-0.3092291741985251
2023-02-23,0.21839357291247907,0.055364961366912484,-0.16373663306409522,-0.27598036312312924
2023-02-24,0.25131998732116123,0.05301118446039195,-0.10059913846002735,-0.2334258245867282
2023-02-27,0.2849759301701017,0.12458074297210009,-0.07727641805291123,-0.22812821003887834
2023-02-28,0.2889761228585828,0.1982802646923537,-0.13136366243267636,-0.23343102497709844
2023-03-01,0.22343404433054828,0.1852760174909446,-0.10672552051862395,-0.14256916444179726
2023-03-02,0.17382952419008343,0.12036058573248057,-0.025521547119190878,-0.06520830392489468
2023-03-03,0.22225317397731187,0.16337101539469112,0.033937233937233934,-0.02007143375309573
2023-03-06,0.33939151456351946,0.16641615081338854,0.027764070434144934,-0.07125340676204252
2023-03-07,0.3836240181067767,0.18514728571553205,0.06309924930614585,-0.06093190270058166
2023-03-08,0.3227175053882567,0.20253136468758334,0.03350573005745419,-0.055826933876436814
2023-03-09,0.3277073966729139,0.22349579590958898,0.06846095811613052,-0.009761761138466456
2023-03-10,0.2957383798439763,0.21786408628758538,0.08567858709561056,-0.050562885183875264
2023-03-13,0.26007296308542094,0.12412807339938124,0.08072674278182593,-0.08969896087343482
2023-03-14,0.32600118117359494,0.1871952225957892,0.05195115539943126,-0.16710511223208985
2023-03-15,0.2577418570215792,0.20516521420909792,0.04114788303506794,-0.10952295363494093
2023-03-16,0.13157531796125538,0.13001930844631485,0.1671156950085188,-0.08452985703506521
2023-03-17,0.17701285977148043,0.12331384055521986,0.13888484922967678,-0.043374711427282664
2023-03-20,0.2873355467255839,0.28237017884371346,0.05954003522014555,-0.09873464045509785
2023-03-21,0.36950393602271675,0.38704600773566283,-0.042942146390422244,-0.24281612604315342
2023-03-22,0.3859994036096523,0.42194429741410605,-0.050857383676144736,-0.21371208566485733
2023-03-23,0.3120200307958682,0.39643435720505504,-0.14576811202853326,-0.26466096572809245
2023-03-24,0.3273482652792997,0.4193220882876055,-0.22604180535215015,-0.3399413099702836
2023-03-27,0.18041709765847694,0.2747812609881575,-0.3146079766769422,-0.35990812097101205
2023-03-28,0.15558895008311796,0.2629365009734597,-0.3100353020818543,-0.3310737933017219
2023-03-29,0.2194057637526128,0.3125603815258987,-0.2806803013699565,-0.4074086338481024
2023-03-30,0.19266306852513748,0.2973540170747933,-0.3146113904734594,-0.43965650997787
2023-03-31,0.16525235897647092,0.21994836628363879,-0.37264770177205625,-0.47456846573406397
2023-04-03,0.07645541290054106,0.16084853326232634,-0.41902235695339135,-0.528035050149619
2023-04-04,0.05481192623672135,0.13771155087266243,-0.42416497242762047,-0.5063768033812984
2023-04-06,-0.05431965669490924,0.04417998900757521,-0.4414086689948758,-0.4874007671842449
2023-04-07,-0.0981985395778499,-0.021027621027621023,-0.45424727493693007,-0.5107210352824129
2023-04-10,-0.0816334890936002,0.0303483148388035,-0.4646420232619617,-0.44461228961187615
2023-04-11,-0.15961822824272126,-0.007541763127804014,-0.4493471881150768,-0.37460434071353305
2023-04-12,-0.23565338967009242,-0.09687944860358652,-0.49132178787351194,-0.3114320993472058
2023-04-13,-0.14812738720430546,0.0014665669838083628,-0.430310416517313,-0.30182493183080256
2023-04-14,-0.06610065920410747,0.08529848529848529,-0.40988498919533395,-0.2923137688953391
2023-04-18,-0.04568686218513539,0.031956560107249725,-0.4034292963241486,-0.22013931039855797
2023-04-19,-0.11352618331615626,-0.05727088428781193,-0.43105435635502004,-0.21520929317978868
2023-04-20,-0.22294177478873617,-0.2012167114243944,-0.4478027863070616,-0.17018945044163705
2023-04-21,-0.19769363907294937,-0.17698418388073556,-0.34175448658207275,-0.1346751162784117
2023-04-24,-0.15052726087208845,-0.18705351808800083,-0.32797367280125894,-0.1099128473183699
2023-04-25,-0.1187557394453946,-0.18956402404678266,-0.21113307320203867,-0.0682145518688011
2023-04-26,0.09253336005198665,0.026073216730542033,-0.23260998955549117,-0.12686907652459814
2023-04-27,0.22772412427584837,0.1372421303455786,-0.051962079548286445,-0.11254204307365531
2023-04-28,0.20595301352085849,0.11170285490730936,-0.08001360056764734,-0.09841983758850499
2023-05-04,0.1308508205059929,0.06939565560255215,0.11636335084610946,0.09110816196774718
2023-05-05,0.030660672039982382,-0.053552225966019065,0.2065674617398755,0.16771530122297046
2023-05-08,-0.025467604777949602,-0.030750796268037645,0.24068835792973717,0.254535026922956
2023-05-09,-0.031686176513762716,0.003198727336658371,0.22135329721536612,0.2218645319041701
2023-05-10,0.2377269300285991,0.2245298731996307,0.12113585905387814,0.024131477773094562
2023-05-11,0.26836234520350805,0.2721370271079433,0.045709377649427264,-0.08340394212109305
2023-05-12,0.2728933230351378,0.24638926701467947,0.2023078991052315,-0.11725218223085022
2023-05-15,0.19253030470358365,0.24324703993921062,0.1962960642845333,-0.0867057706212822
2023-05-16,0.20257605085191285,0.29486667417701895,0.279315465522362,-0.052019825984985384
2023-05-17,0.180984470639643,0.2955712817781783,0.2846785398509536,0.013815646296246013
2023-05-18,-0.010037927279306589,0.08936363419122038,0.216512533753913,0.06122829374987398
2023-05-19,0.03968027059121391,0.12534199846072072,0.20474999142283776,-0.06549209107348
2023-05-22,0.08836134353375731,0.18876929221756802,0.2998555964073205,-0.032735616676644104
2023-05-23,0.12191318065353568,0.24050166431143463,0.2969808890517693,-0.08727005706000185
2023-05-24,0.15095503534219012,0.2927774806826066,0.296625854153375,-0.1308271025772837
2023-05-25,0.10300038575900644,0.24420593386110623,0.21540236712650504,-0.1833063188051585
2023-05-26,0.0036240870013019037,0.1056372202201266,0.17757104581162345,-0.15975092898111187
2023-05-29,-0.08645650410613741,0.04040162660688453,0.17684160792660902,-0.05525955049448146
2023-05-30,-0.1821291476994704,-0.1017687053464686,0.00803983355008112,-0.03296879613970305
2023-05-31,-0.22160633518920048,-0.13036200934766842,0.053918544739016604,0.01199370563446239
2023-06-01,-0.2035605897674863,-0.0620163930508758,0.008227932365863397,-0.04181289818771445
2023-06-02,-0.06743717205144896,0.06841693181913325,0.0410218928514924,-0.0716153549941188
2023-06-05,-0.1839804498667707,-0.0298369280332317,0.008041881828341086,-0.034785244742069045
2023-06-06,-0.1551885116149436,-0.012241195730432227,0.038815903790990446,-0.051040091517216224
2023-06-07,-0.28680738335910744,-0.1572401503435986,-0.011285328526707836,-0.010466026294793927
2023-06-08,-0.2807284838183498,-0.1449989835419156,0.03755791293417793,0.0757354403341249
2023-06-09,-0.2560914078155457,-0.1201710994814443,0.006691041173799793,0.050753297516906125
2023-06-12,-0.22115802805457974,-0.06778502640571606,-0.007969166589856245,-0.023189959324578846
2023-06-13,-0.30547817141324307,-0.17985726572945682,-0.14178216253463718,-0.07844886327182164
2023-06-14,-0.33084985283974633,-0.2112420093678037,-0.21431101296065452,-0.1133210721037261
2023-06-27,-0.3526128093518975,-0.17498028532511287,-0.3017304534545913,-0.18186675087378554
2023-07-03,-0.34339726408059523,-0.1625718454935939,-0.289699259837586,-0.16292155736194894
2023-07-04,-0.32374989289209777,-0.12591485510647807,-0.30692152482709995,-0.27089088076577317
2023-07-05,-0.3397089209070709,-0.12488322612748663,-0.2931188546013805,-0.19721326521674507
2023-07-06,-0.3659344697750139,-0.18463077821431031,-0.34101067852802347,-0.1935444006587292
2023-07-07,-0.3572839079237526,-0.15036888638012952,-0.23461115741547908,-0.11903340300901938
2023-07-10,-0.23896575620713548,-0.036417698486664,-0.23155645224610738,-0.1504413359151107
2023-07-11,-0.26487100969859584,-0.09164678130195371,-0.2791044928975963,-0.1962406873623886
2023-07-12,-0.29291949464196443,-0.11976216754304546,-0.23960247015530906,-0.19774330596051257
