date,m60,m120,vol60,size
2023-07-28,-0.0727450881558355,-0.025929269960469497,-0.08986460560054776,-0.10618079057840027
2023-07-31,-0.07379590202849233,-0.02596245445610246,-0.08986652789343857,-0.10557447249886795
2023-08-01,-0.07489371613312534,-0.026066347853190595,-0.08936667373494946,-0.10455990170876936
2023-08-02,-0.07555791359535236,-0.026116025798021227,-0.08883007098159793,-0.10375833565511669
2023-08-03,-0.07661371555623094,-0.025883351783400926,-0.0884437972531259,-0.10304438692529008
2023-08-04,-0.07781863400252868,-0.02606644622156865,-0.08820583937970006,-0.10247896424816828
2023-08-07,-0.07918600340469481,-0.026450393909407698,-0.08775985979217855,-0.10178018139968967
2023-08-08,-0.08018350396797522,-0.02691995911774606,-0.08756532225250067,-0.10130765308817488
2023-08-09,-0.08064138935794941,-0.026985551907018176,-0.08770451928641305,-0.10134496626517557
2023-08-10,-0.08048567820443966,-0.027050983226242248,-0.08803544616071879,-0.1016124835787016
2023-08-11,-0.08086952040256823,-0.026920469017893193,-0.08821571225845394,-0.10167164041836046
2023-08-14,-0.08097184217976686,-0.02683320710706917,-0.08876149704069194,-0.10166050886594662
2023-08-15,-0.08093787219505795,-0.02701550078737879,-0.08954904364104642,-0.10163276360400152
2023-08-16,-0.08020610006386482,-0.02725122182063413,-0.0907720485244186,-0.10217029251936821
2023-08-17,-0.07940899077253695,-0.027608718150710733,-0.09234348963672119,-0.10331056789306776
2023-08-18,-0.07783967639027958,-0.02731094616206415,-0.09417624180018674,-0.10434468237736651
2023-08-21,-0.07657403685442125,-0.027610876584802796,-0.09578209455546277,-0.10512598080699906
2023-08-22,-0.07541401098900179,-0.027979677638370636,-0.09783265258087229,-0.10582838725654217
2023-08-23,-0.0742275893592304,-0.02840301820949446,-0.09936319031830658,-0.10614904191161698
2023-08-24,-0.07241502726989431,-0.027660238413664696,-0.10167699268390609,-0.1077351742620303
2023-08-25,-0.07136615791281381,-0.026829636597227226,-0.10221138244263325,-0.10813239050388587
2023-08-28,-0.06995734482062838,-0.026082229056572814,-0.10297354245464346,-0.10853808138594376
2023-08-29,-0.06825896607333751,-0.02467907977057422,-0.10474219302961489,-0.10978292225509799
2023-08-30,-0.06666884107094966,-0.022833447369848863,-0.10668733568421813,-0.11123044126891134
2023-08-31,-0.06481258077838128,-0.020799256390177018,-0.10847686564293983,-0.11315893291750866
2023-09-01,-0.06311266592773856,-0.018560258249386244,-0.10985184403511979,-0.11484157362973627
2023-09-04,-0.06197642854520925,-0.016718642305163473,-0.11114560929640145,-0.11612391434965437
2023-09-05,-0.06113962865288493,-0.014782133376413077,-0.11181708662665753,-0.11696430110444726
2023-09-06,-0.060416063643605626,-0.013258705005694068,-0.11251583929585356,-0.11813206183792907
2023-09-07,-0.05991029063770929,-0.011858404721056794,-0.11346799878492107,-0.11925900340623473
2023-09-08,-0.059059367868633604,-0.010253758931113003,-0.11478473552004985,-0.12068965306948529
2023-09-11,-0.05775095018818357,-0.008464019728089371,-0.11599859909474153,-0.12248172190169182
2023-09-12,-0.0561202111521366,-0.006593817241579958,-0.11729087014994453,-0.12424875268272632
2023-09-13,-0.05513875938739761,-0.004859526185323522,-0.11797404003839441,-0.1257616553319315
2023-09-14,-0.05454941618721697,-0.0034748388400450436,-0.11861373673720442,-0.12686941229411713
2023-09-15,-0.05387524412485436,-0.0023476776267239287,-0.11951890217438955,-0.12805554937490954
2023-09-18,-0.052865670567703964,-0.0006134700244984575,-0.12035182937658094,-0.12942962800711466
2023-09-19,-0.051659741529262615,0.0010851471634069213,-0.1212197654661919,-0.13092606006760288
2023-09-20,-0.05052119273521539,0.0030021556467333048,-0.12217701723881039,-0.13258841386952097
2023-09-21,-0.049701150043251506,0.0036273653731081043,-0.12212306570702634,-0.13300251721652823
2023-09-22,-0.04857613185428315,0.0037125519170803727,-0.12232543878799934,-0.13338367625102496
2023-09-25,-0.047663332585601584,0.004022336219158254,-0.12283954443394159,-0.1341056036077023
2023-09-26,-0.04733548348927958,0.003898228719642864,-0.12358481143536623,-0.1349153488344313
2023-09-27,-0.04667039868650066,0.0038113854975068157,-0.12448793130400335,-0.13576956016041003
2023-09-28,-0.04640462244956109,0.0031503754459333054,-0.12520328435820854,-0.13598638924829437
2023-10-09,-0.046439533929041564,0.0022473893860219976,-0.1255962505577028,-0.13610604971427492
2023-10-10,-0.045888873499491986,0.0021771315451511795,-0.1257720489162175,-0.1365458273350159
2023-10-11,-0.045338366067387295,0.001798485658055011,-0.12561929498150035,-0.13662569972898927
2023-10-12,-0.04515929978039009,0.0008698920884612295,-0.1249913350867678,-0.1360736173773814
2023-10-13,-0.045143998664656876,-0.0003221978430918376,-0.12396874842165584,-0.13504089224899296
2023-10-16,-0.04592560559628318,-0.0021510640388813316,-0.12238760347286527,-0.1337067125965603
2023-10-17,-0.046602275750861524,-0.003526114182404382,-0.12123946513260872,-0.13247799052453504
2023-10-18,-0.04756803224468385,-0.005173200807414612,-0.11953176875611397,-0.13069174341249537
2023-10-19,-0.04858479861517965,-0.007063394327991492,-0.11833025324622895,-0.12896956960379735
2023-10-20,-0.04954687012616649,-0.009077718646858675,-0.11672214502604752,-0.1269684469007914
2023-10-23,-0.05093861963372239,-0.01120995464058227,-0.11528791945538885,-0.12516787466289392
2023-10-24,-0.05246345958220766,-0.013299954021222046,-0.11400412876273117,-0.12328126173840658
2023-10-25,-0.05365173548573176,-0.015251014780593505,-0.11217253873461261,-0.12137303670828586
2023-10-26,-0.054747096733717256,-0.017342732313329712,-0.1099765868219278,-0.11932494441836786
2023-10-27,-0.05489270910110704,-0.01830499692731139,-0.10840946457942738,-0.11794250402791052
2023-10-30,-0.05487971907133234,-0.018561270200983682,-0.10779948675895003,-0.11749021426073189
2023-10-31,-0.05475945431109698,-0.01885008164407393,-0.10670423046446441,-0.11642440241213498
2023-11-01,-0.05408780984872681,-0.01893017830686085,-0.10541056775590628,-0.11492678096509289
2023-11-02,-0.053852096641745305,-0.019322182460357346,-0.10390483668281762,-0.11346341173283339
2023-11-03,-0.053588213479646915,-0.01979877461369873,-0.10251325483366,-0.11252480823432605
2023-11-06,-0.053123386483353865,-0.020225575937100098,-0.10190680217823765,-0.11220846009451314
2023-11-07,-0.05252284362150998,-0.02082638410423734,-0.10163516010208481,-0.11197824495022918
2023-11-08,-0.05167481552500225,-0.021381249210749208,-0.10114534681283913,-0.11180828087361193
2023-11-09,-0.05082387379559492,-0.021731046026875582,-0.10057072014795485,-0.11182411797093159
2023-11-10,-0.05031406260539567,-0.022305405325454806,-0.09969269418712169,-0.11161254086945734
2023-11-13,-0.04960829284327487,-0.022574959374974553,-0.09882120111751361,-0.11119704424791892
2023-11-14,-0.04876158245399578,-0.023053556024737003,-0.09792428079655555,-0.11050913183743906
2023-11-15,-0.04759837427402949,-0.02342218357843065,-0.09714240633589702,-0.1098822564712831
2023-11-16,-0.046115801684531464,-0.023587325011915086,-0.0961371121160547,-0.1093504982512293
2023-11-17,-0.04518441250408139,-0.023931255081087763,-0.09565739172283684,-0.10947186150858279
2023-11-20,-0.04344496935056475,-0.023425411718101547,-0.0950164974858835,-0.10997870962847081
2023-11-21,-0.04180897347571336,-0.023238427755358986,-0.09386702073440832,-0.11019249252930413
2023-11-22,-0.04082126002189653,-0.023445439292419785,-0.0935326583310804,-0.11074615677940605
2023-11-23,-0.039859879492368994,-0.02399734887189409,-0.09286632031707981,-0.11076015190557521
2023-11-24,-0.03860466198644715,-0.024853223890562232,-0.09202650759184479,-0.11037690545031743
2023-11-27,-0.037793676371803975,-0.025790215117697912,-0.0913829580070319,-0.11014468135473393
2023-11-28,-0.036796041597195954,-0.02618425380912843,-0.09089084310804643,-0.11011654993360152
2023-11-29,-0.03536150445198949,-0.025844647604530722,-0.09050017433446225,-0.11076204315858244
2023-11-30,-0.03499671710789676,-0.026008483198081776,-0.0897314555301737,-0.1108236118399363
2023-12-01,-0.03472783613979131,-0.02611956657615537,-0.08899494269268061,-0.11055966935738502
2023-12-04,-0.034030307635950094,-0.026194792865121233,-0.08864359037087544,-0.11044812027327627
2023-12-05,-0.033515788882082176,-0.026188988108659286,-0.08835525190519708,-0.11068961799355943
2023-12-06,-0.033039018246471756,-0.026017890417663697,-0.0893407745255743,-0.11152672074277052
2023-12-07,-0.03298610036202531,-0.025690533066112835,-0.09081303547414599,-0.11224466886966115
2023-12-08,-0.03330512643378664,-0.025223715372273373,-0.09235840963981981,-0.11308321595121128
2023-12-11,-0.033724317688076315,-0.024571957854767682,-0.09406916905961861,-0.11413047891354032
2023-12-12,-0.033876639643025626,-0.02416025522438411,-0.09549071880580073,-0.11513743193063604
2023-12-13,-0.0343947674164288,-0.023711835489683527,-0.09667653380397877,-0.11610773938089486
2023-12-14,-0.03479390632076679,-0.022946758550464928,-0.09838978988170023,-0.11745977801718616
2023-12-15,-0.034873431687622955,-0.02187815743830563,-0.10027843686057049,-0.11871268344193198
2023-12-18,-0.03520376114318894,-0.021385738881540748,-0.1021548439833693,-0.11992082903381199
2023-12-19,-0.035546393933468166,-0.020776953264915885,-0.10488684348711162,-0.12149271507875734
2023-12-20,-0.03566493517343965,-0.020112579498252046,-0.10713685655901682,-0.12232080092876665
2023-12-21,-0.03568623658151685,-0.019025190717636243,-0.10974362955492677,-0.123590606703244
2023-12-22,-0.0347661696515977,-0.01745891920062581,-0.11257133410676924,-0.12492205138341297
2023-12-25,-0.03367362458083649,-0.01593050534236198,-0.11488322930096578,-0.12617405600578277
2023-12-26,-0.03280561549566948,-0.0145419694158654,-0.11714445525056696,-0.12777041584252044
2023-12-27,-0.03238061702097201,-0.013382341932340652,-0.11850183381007937,-0.12899804522794545
2023-12-28,-0.031191565686918363,-0.011204580887584534,-0.12065292389220394,-0.13098419418967433
2023-12-29,-0.030375277210314366,-0.00906086422603915,-0.1231287662120236,-0.13298505505596564
2024-01-02,-0.02912003620879699,-0.0067146458699685755,-0.1254102606117446,-0.13501369965902196
2024-01-03,-0.027669969033314732,-0.00412508713991943,-0.12774444257290893,-0.1369838837519877
2024-01-04,-0.025826662510205257,-0.0014496487501953253,-0.1298733104653236,-0.13883931570143596
2024-01-05,-0.02349068120482128,0.0013310880367835235,-0.13147052822317784,-0.1403154098922232
2024-01-08,-0.021110857132927718,0.004186884988073763,-0.13287668726480487,-0.1410956762923911
2024-01-09,-0.01927917626200689,0.00649690626361228,-0.1338145980549324,-0.14155341997848422
2024-01-10,-0.017250275629153603,0.009005312558875935,-0.13477202331255694,-0.14185232338798032
2024-01-11,-0.015522339172153104,0.011161805389610759,-0.13559576428408118,-0.14219180390907635
2024-01-12,-0.013776760559816102,0.012996947432428166,-0.13562634524746753,-0.14219342103098495
2024-01-15,-0.012070683237975232,0.014920646154156442,-0.1356495075859008,-0.14199798435944783
2024-01-16,-0.010299166688133559,0.016715924052917726,-0.13586272085330128,-0.14208689679009784
2024-01-17,-0.008815276041681338,0.018252292338054484,-0.1351585792624602,-0.14176393946104746
2024-01-18,-0.007824119433445206,0.01937908792976937,-0.13500633499271938,-0.14247829237662887
2024-01-19,-0.006542818644755254,0.020554574573236308,-0.13456200770110144,-0.14302455472614367
2024-01-22,-0.005535046947328384,0.02093568702331428,-0.13301083816963633,-0.14325248123268444
2024-01-23,-0.0038423874928706745,0.021653001562910265,-0.1326241567415073,-0.14398737233815867
2024-01-24,-0.0029903729120048005,0.022110545229583632,-0.13106154266203213,-0.14375256106545753
2024-01-25,-0.002409092612112341,0.022617670182437453,-0.12947911781145907,-0.1429232634401852
2024-01-26,-0.0023826573228154344,0.022551781172034577,-0.12696935150858932,-0.1412190450548416
2024-01-29,-0.00251031157823983,0.022396137793095648,-0.12455195262596952,-0.1395540077323273
2024-01-30,-0.0027045993988642626,0.02172634819356454,-0.12205234597216603,-0.13786751011255907
2024-01-31,-0.003026387651686999,0.021102652988588547,-0.11957360728653083,-0.13624610773607673
2024-02-01,-0.0027369627317202065,0.020882956217167636,-0.11727616016149747,-0.13510915143027427
2024-02-02,-0.0037715435692567095,0.01947934126675466,-0.11452839534476715,-0.1338172508246333
2024-02-05,-0.005088835502135079,0.017944467097618096,-0.11211045848288925,-0.13313230843055876
2024-02-06,-0.005844032198979378,0.017272424447385408,-0.10983858959500906,-0.1325192774250654
2024-02-07,-0.005845180180852253,0.01682592917921324,-0.108207430331958,-0.13252908094141191
2024-02-08,-0.005380948479745527,0.017229311301694833,-0.10684722319770565,-0.13263853243673226
2024-02-19,-0.006233595908393461,0.016770835506518374,-0.10500786112316673,-0.13229159641167698
2024-02-20,-0.007402771137578488,0.016218560811002928,-0.1030132595726666,-0.13165359107397423
2024-02-21,-0.008688542422421173,0.015771468841347124,-0.1007995788011696,-0.13075487236661945
2024-02-22,-0.009860579779375083,0.015316095090066501,-0.09893425750000712,-0.12997400929504077
2024-02-23,-0.00990211294952237,0.015327315121299317,-0.09738769477297918,-0.12889023281245723
2024-02-26,-0.009037167975961073,0.01599851369031578,-0.09621318328117916,-0.12821877082734587
2024-02-27,-0.007464391798480354,0.016682141624690627,-0.09602641083847917,-0.1281702188372139
2024-02-28,-0.005856246862875084,0.017745795383834563,-0.0958744142159995,-0.12802942288417363
2024-02-29,-0.004277749872940939,0.018893382824304254,-0.09598731481205997,-0.12807751798826
2024-03-01,-0.0030019555121627295,0.020183067868914745,-0.096263572309027,-0.12823221236172108
2024-03-04,-0.001831496293091075,0.02072361724436831,-0.09632698122600299,-0.12833995257297867
2024-03-05,-0.0004344523189354611,0.021252491741774043,-0.09608015297827059,-0.12826346595980456
2024-03-06,0.0005729334699564377,0.02171837205084915,-0.0958027550127305,-0.12778662265158983
2024-03-07,0.0020840427327145574,0.02279375200436663,-0.09524552037023387,-0.1273094122849176
2024-03-08,0.0029203323638893517,0.023354250118775257,-0.09485967899127125,-0.1266500723478603
2024-03-11,0.004315941229479868,0.024606452356199165,-0.09508170310492098,-0.12654381529019867
2024-03-12,0.005744437852545024,0.025708742835651752,-0.09512572193825324,-0.12651159460948344
2024-03-13,0.007278482813193712,0.026987559139098602,-0.09504496939444648,-0.12624459001057664
2024-03-14,0.008843820848591321,0.028420385051540393,-0.09487407347018412,-0.12575815307031254
2024-03-15,0.010262339300389358,0.029715285763717316,-0.09506006195178969,-0.12535601351192244
2024-03-18,0.011749514002499272,0.030883538409802475,-0.0952649303832591,-0.12480938741508886
2024-03-19,0.013207738859738909,0.03212263004298278,-0.09577929740008917,-0.12465894341288639
2024-03-20,0.014351136103912013,0.03320375230637104,-0.09677359543872219,-0.12490849075399665
2024-03-21,0.015379897231195306,0.03409616748450051,-0.0979218123504859,-0.12497538497806976
2024-03-22,0.015580374002717235,0.034466523930119966,-0.09926577042178439,-0.12497693725839258
2024-03-25,0.015901552703840974,0.035067757125819055,-0.10041092865896104,-0.12495567717223374
2024-03-26,0.015969648268566124,0.035521557534005155,-0.10167270437578349,-0.1249838316988937
2024-03-27,0.015534818826813951,0.03527063753404977,-0.10168797127651819,-0.12438112895906578
2024-03-28,0.01527419844781674,0.03495970958150056,-0.10210106247280333,-0.12416394748913588
2024-03-29,0.014823970251796464,0.034459446053218386,-0.1028225824580196,-0.12417122921947912
2024-04-01,0.014460475518669812,0.034073130206873754,-0.10381782892035436,-0.12453209641802125
2024-04-02,0.013398692453604297,0.03362597005151438,-0.10478775761844837,-0.12459962230039814
2024-04-03,0.011680798214642405,0.03273475767813199,-0.1057112614893575,-0.12457965416268604
2024-04-08,0.010005275507722355,0.03154169661882431,-0.1064828309801388,-0.12427308533098755
2024-04-09,0.0087879874961559,0.030914910120239992,-0.1079306306126959,-0.12456656387095252
2024-04-10,0.007499735111665602,0.030177257768892657,-0.10916617010897801,-0.12463032069218158
2024-04-11,0.006170035317185209,0.029612865586292038,-0.1105533061321369,-0.12457058729041684
2024-04-12,0.0042374471777005185,0.028357643637772822,-0.11177243789314058,-0.12425777512074895
2024-04-15,0.002283321444276489,0.026761327446181232,-0.11286063170365628,-0.1240216658549758
2024-04-16,0.000827606295382148,0.025320483992735718,-0.11391770212310476,-0.12389487409151036
2024-04-17,-0.0006954048335403107,0.024128560882859484,-0.11500371749483443,-0.1236218730929062
2024-04-18,-0.0026024262701609645,0.022435019589190593,-0.11551780548767492,-0.12292474524550492
2024-04-19,-0.00523494590172885,0.01991526115810211,-0.11538409032932921,-0.12137753184522815
2024-04-22,-0.007210526463885385,0.01808218081016344,-0.11518067679097531,-0.12030324562682589
2024-04-23,-0.008552613450827348,0.016770474112873645,-0.11477102528946005,-0.11956006709209868
2024-04-24,-0.010502419587825603,0.014883820502082108,-0.11403434696657483,-0.11817775488533087
2024-04-25,-0.011747070832476848,0.013680687525550114,-0.11264713991434314,-0.11671642334152779
2024-05-15,-0.012944477881527462,0.012649619020060182,-0.11167582091218807,-0.11571800296373515
2024-05-16,-0.014354434611263272,0.011492556097180964,-0.11089747282593426,-0.11449874862280311
2024-05-17,-0.015585540478658044,0.010483796665005192,-0.10980523675832875,-0.1128227988904167
2024-05-20,-0.01652489547083176,0.009850628784475117,-0.10857231815477435,-0.1112401841175725
2024-05-21,-0.016876177953565285,0.009626002398929375,-0.10713770001033382,-0.10954119795223242
2024-05-22,-0.016627653524689267,0.010152833743813233,-0.10578178309617706,-0.10790796082298035
2024-05-23,-0.016123844856008904,0.010851499713415164,-0.10418614751039369,-0.10644704763105657
2024-05-24,-0.015352684348706406,0.011632783741892274,-0.10262364611202197,-0.10467565408654451
2024-05-27,-0.014494468956323033,0.012458046161220435,-0.1012654127485532,-0.1032352620209958
2024-05-28,-0.013232092955289357,0.01305384307776108,-0.09947908651993513,-0.10204145651386916
2024-05-29,-0.011816612192999017,0.014076871194385257,-0.09794861109783409,-0.10123521705054236
2024-05-30,-0.010033427265936251,0.015476823326898958,-0.09644855101250605,-0.10067256757917953
2024-05-31,-0.008457210810276132,0.016865402965935895,-0.09498905955689539,-0.10032290730898126
2024-06-03,-0.007265286372805729,0.018495902582701246,-0.09406996067748581,-0.10065908544411885
2024-06-04,-0.005997591429411074,0.02023919897100114,-0.09320622816061691,-0.10096220041417286
2024-06-05,-0.003961850352752249,0.023003352173028947,-0.09215372212601343,-0.10149924698759558
2024-06-06,-0.0019868761363988144,0.025517757096025374,-0.09132583348147269,-0.10207898288771376
2024-06-07,9.214922509322088e-05,0.02815549774203134,-0.09045629758714352,-0.10245167818691056
2024-06-11,0.002097012313700152,0.030984044905553874,-0.08997853947391742,-0.10315880536525114
2024-06-12,0.003045592734538279,0.032420811595596094,-0.08963271089171508,-0.10342480440498691
2024-06-13,0.0035294980499424758,0.03328884221476443,-0.0899344358288868,-0.1037087687398665
2024-06-14,0.003978779487241663,0.033961357534090866,-0.09047739348422616,-0.10393841230564425
2024-06-17,0.004744870866816086,0.03493188384043315,-0.09190657007853088,-0.1051175235879685
2024-06-18,0.005066049513117885,0.03544249026236962,-0.0943296963932828,-0.1069243333226784
2024-06-19,0.00530312147149771,0.0354986607394078,-0.09708669939595592,-0.1089985651812481
2024-06-20,0.005146831906341151,0.034859633253089675,-0.0994916187959492,-0.11083653431108426
2024-06-21,0.0040858522360636695,0.033427422186036934,-0.10169198955127652,-0.11191697614098849
2024-06-24,0.0027203618956973406,0.03157133252286509,-0.10344550512885635,-0.1125776328610279
2024-06-25,0.001310106672847279,0.02984904818880084,-0.10549494760826232,-0.11291847913314844
2024-06-26,0.0006317188097000983,0.028603425472998465,-0.10777459706520591,-0.11335506190900145
2024-06-27,-0.00019242856617141517,0.027011144077761402,-0.10994932633353124,-0.11385104911984478
2024-06-28,-0.0013001648955826212,0.025078103345022085,-0.1123911038984615,-0.11460519116178867
2024-07-01,-0.0017889826257796615,0.023735375893920253,-0.11465031379313939,-0.1153852354972117
2024-07-02,-0.002389804066286017,0.02238866694999689,-0.11656786240109748,-0.11548283324066712
2024-07-03,-0.002839720772360358,0.021189365011778698,-0.11876716829498465,-0.11596516106073398
2024-07-04,-0.003741701436720647,0.019428930945586106,-0.12103302581126028,-0.11626799790760566
2024-07-05,-0.004540769736713671,0.017721073281190148,-0.12345527584821997,-0.11643471580182706
2024-07-08,-0.007049975201584161,0.01447249638729306,-0.12401036999937325,-0.11491830378676159
2024-07-09,-0.009014926676379535,0.01182027716105847,-0.12478909368162412,-0.11372613268635125
2024-07-15,-0.010172693856062513,0.009821271604314476,-0.12549067811356776,-0.11311541296717677
2024-07-16,-0.010877200220002688,0.008475279440554817,-0.12568904814496967,-0.11269213152911897
2024-07-17,-0.011126132065280576,0.007631486655134241,-0.1261087866919378,-0.11280532064902017
2024-07-18,-0.011284510548782213,0.006576190033335157,-0.1262451976657872,-0.11263178449383925
2024-08-02,-0.011839825467286236,0.005115988447044954,-0.12580649910216504,-0.11154682909669242
2024-08-05,-0.011821363747852524,0.004031245141132081,-0.12480788911885438,-0.11050073348977912
2024-08-06,-0.011782595272252287,0.003059323742443832,-0.12396019066364052,-0.10943886459307559
2024-08-07,-0.011287873841570265,0.0025039288520735726,-0.12291978198776386,-0.10848744666451082
2024-08-08,-0.010791481898872067,0.002072379011348175,-0.12199446162975489,-0.1078513087209938
2024-08-09,-0.01048728836646309,0.001230814274789605,-0.12097642398021466,-0.1070180100286149
2024-08-12,-0.010453283160044092,-6.937076923780335e-05,-0.12001728533634697,-0.10608979531822117
2024-08-13,-0.009992832246375184,-0.0009892072815355167,-0.11853939718606939,-0.10481677645393148
2024-08-14,-0.009530422591736488,-0.0017581813344748564,-0.11669318472671524,-0.10335249051181589
2024-08-15,-0.008827793940909484,-0.002770187765200499,-0.11463755631640701,-0.10160170398123507
2024-08-16,-0.008440017748027644,-0.003842268776426186,-0.1127906502092366,-0.10008985281743281
2024-08-19,-0.00816981006955246,-0.005065273400285069,-0.11109849880180583,-0.09825915496284461
2024-08-20,-0.007796430214132877,-0.006370306904276893,-0.10923567114765452,-0.09662474111100958
2024-08-21,-0.0074539125717717,-0.007447106563889909,-0.10720562295066557,-0.09496278016242324
2024-10-10,-0.005990428600275209,-0.0074318799450790425,-0.10621845037601006,-0.09498324526751149
2024-10-11,-0.005210011715505353,-0.0081714154414241,-0.1050229089854613,-0.09453086160032466
2024-10-14,-0.004485468682166009,-0.008928416691036188,-0.10368256035447226,-0.09379760947881306
2024-10-15,-0.0034242654693830204,-0.009595757046337375,-0.10250977745441385,-0.09309936427104509
2024-10-16,-0.002470000598668158,-0.009795043874054166,-0.10029592049155962,-0.09172296030963711
2024-10-17,-0.0015383203752441582,-0.009732420003695633,-0.09810774605600857,-0.09078629187958737
2024-10-18,-0.0009725317006101157,-0.009885522715519398,-0.09655219716623632,-0.09007097966961466
2024-10-21,-0.0009065942100628458,-0.010371587278341489,-0.09487589844287596,-0.08916538450939589
2024-10-22,-0.0007936569787263014,-0.010703015555424857,-0.09337921356194662,-0.08868351492162654
2024-10-23,-0.0007391527370299415,-0.011162932517804872,-0.09243167911687523,-0.08862901428100316
2024-10-24,-0.0008480894167683081,-0.01175837053014894,-0.09117635437860727,-0.08825105368032551
2024-10-25,-0.0004665664669609249,-0.011916109546584463,-0.09001722932147097,-0.08816302835148865
2024-11-11,-0.0023039678233724497,-0.013551424022606581,-0.09078558022097143,-0.08824787393986654
2024-11-12,-0.004098659329786732,-0.014969352830005904,-0.09132292217603004,-0.08811003492032865
2024-11-13,-0.005704501412122338,-0.01618854325482429,-0.09224120379292476,-0.08883255538711068
2024-11-14,-0.0071760228846653885,-0.016793064543283633,-0.09248327095569213,-0.08904181133367209
2024-11-15,-0.007822814159098631,-0.01680661672766968,-0.09205209603126155,-0.08862608628329634
2024-11-18,-0.007760451433941336,-0.016402704959163794,-0.0914789045354242,-0.08848976038193908
2024-11-19,-0.007822680073810775,-0.01608924796775543,-0.0919437716635449,-0.08876919890699611
2024-11-20,-0.007661276559734197,-0.016042031902627853,-0.09264484773059282,-0.08934333138329464
2024-11-21,-0.007252682927884938,-0.015287552745371767,-0.09270588476777117,-0.08939492603461098
2024-11-22,-0.006061338085979833,-0.013980531654737284,-0.09208979703706771,-0.0890166795278833
2024-11-25,-0.005742037093783586,-0.013470639608897016,-0.09190800305966394,-0.08910016462498362
2024-11-26,-0.005522651592920565,-0.01335203665506077,-0.09181475471166506,-0.08920426485049383
2024-11-27,-0.005481808668271769,-0.01323211503891809,-0.09150701678088467,-0.08915726243509181
2024-11-28,-0.005470968216936981,-0.013307434271545472,-0.09124636861423133,-0.08899895787668108
2024-11-29,-0.005679831823766956,-0.013340642542637204,-0.090863889444047,-0.0889942483396017
2024-12-02,-0.0058168858658075575,-0.01309979588279108,-0.09056958505089548,-0.089401920860594
2024-12-03,-0.005913268285837118,-0.012800541167342373,-0.09040331436949373,-0.08975862099670161
2024-12-04,-0.005917424548409682,-0.012631428781585075,-0.08997516472291608,-0.08955338952640969
2024-12-05,-0.0059429393093151876,-0.012230102747841634,-0.08977730971701295,-0.08970980963354387
2024-12-06,-0.006191724131515044,-0.011665688650371741,-0.0894778206996914,-0.08995868092321332
2024-12-09,-0.006288779873925995,-0.010996740611636295,-0.0888485099552618,-0.09019917356782278
2024-12-10,-0.00652234850317986,-0.010371328313642384,-0.0884897441959351,-0.09052978906033893
2024-12-11,-0.006889999948613524,-0.010346838423334611,-0.08777928456712976,-0.09001253324324526
2024-12-12,-0.006957721943947455,-0.010696340745340323,-0.08844202436444613,-0.09024763442165906
2024-12-13,-0.007051238629141797,-0.010645379654283346,-0.08885541976427398,-0.09066953293169094
2024-12-16,-0.007325597123457002,-0.011271156367336027,-0.08862638802078698,-0.09041197383168861
2024-12-17,-0.007366299453834746,-0.011665202162378038,-0.08819896673972483,-0.08985159792660227
2024-12-18,-0.007343424120705822,-0.012039774181021125,-0.0879022891393674,-0.0890477338641358
2024-12-19,-0.007206318432624903,-0.012655283239980933,-0.08798327708392888,-0.08840386189409934
2024-12-20,-0.006704379005813942,-0.01311200071643785,-0.0880363137911435,-0.08820283142708209
