cum,ann,vol,sharpe,window_idx,test_start,test_end,momo,long_pct,cost,adv_lookback,max_pct_adv,impact_coeff
0.3313190960543537,0.11986731516736593,0.1991444483194118,0.6682809575859986,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0006,10,0.1,0.0002
0.3313190960536969,0.11986731516714744,0.19914444831941117,0.6682809575850165,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0006,10,0.1,0.0005
0.3313190960543537,0.11986731516736593,0.1991444483194118,0.6682809575859986,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0006,10,0.2,0.0002
0.3313190960536969,0.11986731516714744,0.19914444831941117,0.6682809575850165,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0006,10,0.2,0.0005
0.3313190960543666,0.11986731516737015,0.19914444831941194,0.6682809575860148,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0006,20,0.1,0.0002
0.3313190960537238,0.11986731516715632,0.19914444831941144,0.6682809575850575,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0006,20,0.1,0.0005
0.3313190960543666,0.11986731516737015,0.19914444831941194,0.6682809575860148,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0006,20,0.2,0.0002
0.3313190960537238,0.11986731516715632,0.19914444831941144,0.6682809575850575,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0006,20,0.2,0.0005
0.3205491581496278,0.1162745921345294,0.1991493579131085,0.6521282270008347,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0012,10,0.1,0.0002
0.3205491581489779,0.11627459213431202,0.19914935791310806,0.6521282269998516,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0012,10,0.1,0.0005
0.3205491581496278,0.1162745921345294,0.1991493579131085,0.6521282270008347,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0012,10,0.2,0.0002
0.3205491581489779,0.11627459213431202,0.19914935791310806,0.6521282269998516,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0012,10,0.2,0.0005
0.3205491581496389,0.11627459213453317,0.19914935791310862,0.6521282270008509,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0012,20,0.1,0.0002
0.32054915814900475,0.11627459213432112,0.1991493579131084,0.6521282269998923,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0012,20,0.1,0.0005
0.3205491581496389,0.11627459213453317,0.19914935791310862,0.6521282270008509,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0012,20,0.2,0.0002
0.32054915814900475,0.11627459213432112,0.1991493579131084,0.6521282269998923,0,2021-08-20 00:00:00,2023-01-06 00:00:00,60,0.3,0.0012,20,0.2,0.0005
1.4461759541678263,0.4245819550080252,0.255796395670667,1.5124226059439858,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0006,10,0.1,0.0002
1.4461759541670611,0.4245819550078491,0.2557963956706661,1.5124226059435077,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0006,10,0.1,0.0005
1.4461759541678263,0.4245819550080252,0.255796395670667,1.5124226059439858,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0006,10,0.2,0.0002
1.4461759541670611,0.4245819550078491,0.2557963956706661,1.5124226059435077,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0006,10,0.2,0.0005
1.4461759541678267,0.4245819550080254,0.2557963956706673,1.5124226059439858,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0006,20,0.1,0.0002
1.4461759541670638,0.42458195500784957,0.2557963956706669,1.5124226059435075,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0006,20,0.1,0.0005
1.4461759541678267,0.4245819550080254,0.2557963956706673,1.5124226059439858,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0006,20,0.2,0.0002
1.4461759541670638,0.42458195500784957,0.2557963956706669,1.5124226059435075,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0006,20,0.2,0.0005
1.4347280392139452,0.4219407472685506,0.2558049763089052,1.5051181572615262,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0012,10,0.1,0.0002
1.4347280392131867,0.4219407472683754,0.25580497630890436,1.5051181572610475,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0012,10,0.1,0.0005
1.4347280392139452,0.4219407472685506,0.2558049763089052,1.5051181572615262,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0012,10,0.2,0.0002
1.4347280392131867,0.4219407472683754,0.25580497630890436,1.5051181572610475,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0012,10,0.2,0.0005
1.434728039213947,0.421940747268551,0.2558049763089055,1.5051181572615262,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0012,20,0.1,0.0002
1.434728039213188,0.4219407472683756,0.2558049763089052,1.505118157261047,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0012,20,0.1,0.0005
1.434728039213947,0.421940747268551,0.2558049763089055,1.5051181572615262,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0012,20,0.2,0.0002
